Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19100037384,0,1269727,1,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19075314980,0,1242732,1,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,8330435694,442240.376430994,787952,0.438747060187684,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,25705994498,1364661.94172358,2450757,0.443167175805851,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,14754556884,783279.648350405,1188392,0.340891180392997,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19132169434,1015675.29479637,1253146,0.189499631490368,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19100037384,1013969.49090302,1269727,0.201427164340825,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19075314980,1012657.04513637,1242732,0.185136421097737,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,8330435694,442240.376430994,787952,0.438747060187684,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,25705994498,1364661.94172358,2450757,0.443167175805851,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,14754556884,783279.648350405,1188392,0.340891180392997,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19132169434,1015675.29479637,1253146,0.189499631490368,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19100037384,1013969.49090302,1269727,0.201427164340825,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19075314980,1012657.04513637,1242732,0.185136421097737,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,8330435694,453793.651755327,787952,0.424084650136903,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,25705994498,1400312.94958634,2450757,0.428620238731813,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,14754556884,803742.378385076,1188392,0.32367234179877,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,19132169434,1042209.22735044,1253146,0.168325775807099,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,19100037384,1040458.86031206,1269727,0.180564908588963,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,Naive,Realtime,19075314980,1039112.12765507,1242732,0.163848579053993,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,8330435694,0,787952,1,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
