Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,19100037384,0,21801,1,218593374,19100037384,218643407,102044,7905280,1,96.1
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,14754556884,0,20218,1,204053513,14754556884,204103546,93910,7766016,1,95.2
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,19132169434,0,21811,1,218937215,19132169434,218987247,102294,8093696,1,94.7
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,19075314980,0,19789,1,218614353,19075314980,218664386,101860,7852032,1,95.1
c2,EAGER-0,eager,preseq,OnlineP,Realtime,8330435694,14220.0568319551,11984,0.186586851798656,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,OnlineP,Realtime,25705994498,39094.0694521511,34263,0.140999604592449,339120601,25705994498,339170607,169962,7905280,1,96.9
c2,EAGER-0,eager,preseq,OnlineP,Realtime,19100037384,25199.6030902765,21801,0.155892073312075,218593374,19100037384,218643407,102044,7905280,1,96.1
c2,EAGER-0,eager,preseq,OnlineP,Realtime,14754556884,23523.4373425088,20218,0.163489828000236,204053513,14754556884,204103546,93910,7766016,1,95.2
c2,EAGER-0,eager,preseq,OnlineP,Realtime,19132169434,25239.2413307575,21811,0.157179465900579,218937215,19132169434,218987247,102294,8093696,1,94.7
c2,EAGER-0,eager,preseq,OnlineP,Realtime,19075314980,25202.02156465,19789,0.273536892447826,218614353,19075314980,218664386,101860,7852032,1,95.1
c2,EAGER-0,eager,preseq,OnlineM,Realtime,8330435694,14220.0568319551,11984,0.186586851798656,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,OnlineM,Realtime,25705994498,39094.0694521511,34263,0.140999604592449,339120601,25705994498,339170607,169962,7905280,1,96.9
c2,EAGER-0,eager,preseq,OnlineM,Realtime,19100037384,25199.6030902765,21801,0.155892073312075,218593374,19100037384,218643407,102044,7905280,1,96.1
c2,EAGER-0,eager,preseq,OnlineM,Realtime,14754556884,23523.4373425088,20218,0.163489828000236,204053513,14754556884,204103546,93910,7766016,1,95.2
c2,EAGER-0,eager,preseq,OnlineM,Realtime,19132169434,25239.2413307575,21811,0.157179465900579,218937215,19132169434,218987247,102294,8093696,1,94.7
c2,EAGER-0,eager,preseq,OnlineM,Realtime,19075314980,25202.02156465,19789,0.273536892447826,218614353,19075314980,218664386,101860,7852032,1,95.1
c2,EAGER-0,eager,preseq,Naive,Realtime,8330435694,14012.0474718229,11984,0.169229595445836,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,Naive,Realtime,25705994498,38522.2058887488,34263,0.124309193262376,339120601,25705994498,339170607,169962,7905280,1,96.9
c2,EAGER-0,eager,preseq,Naive,Realtime,19100037384,24830.9861869591,21801,0.138983816657909,218593374,19100037384,218643407,102044,7905280,1,96.1
c2,EAGER-0,eager,preseq,Naive,Realtime,14754556884,23179.339199474,20218,0.146470432262043,204053513,14754556884,204103546,93910,7766016,1,95.2
c2,EAGER-0,eager,preseq,Naive,Realtime,19132169434,24870.0446038053,21811,0.140252377415308,218937215,19132169434,218987247,102294,8093696,1,94.7
c2,EAGER-0,eager,preseq,Naive,Realtime,19075314980,24833.3692841669,19789,0.254907740874569,218614353,19075314980,218664386,101860,7852032,1,95.1
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,8330435694,0,11984,1,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,25705994498,0,34263,1,339120601,25705994498,339170607,169962,7905280,1,96.9
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,19100037384,0,21801,1,218593374,19100037384,218643407,102044,7905280,1,96.1
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,14754556884,0,20218,1,204053513,14754556884,204103546,93910,7766016,1,95.2
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,19132169434,0,21811,1,218937215,19132169434,218987247,102294,8093696,1,94.7
c2,EAGER-0,eager,preseq,Lotaru-A,Realtime,19075314980,0,19789,1,218614353,19075314980,218664386,101860,7852032,1,95.1
c2,EAGER-0,eager,preseq,Perfect,Realtime,8330435694,11984,11984,0,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,Perfect,Realtime,25705994498,34263,34263,0,339120601,25705994498,339170607,169962,7905280,1,96.9
