Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Naive,Realtime,3637252230,11361819.5708122,12552000,0.0948199832048913,3486947156,3637252230,56155771939,80702478472,7595675648,8,706.8
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Naive,Realtime,4352562006,13281128.3001275,11932000,0.113068077449507,4075983804,4352562006,62986173075,90669357832,7600472064,8,685.4
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-A,Realtime,3637252230,0,12552000,1,3486947156,3637252230,56155771939,80702478472,7595675648,8,706.8
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-A,Realtime,4352562006,0,11932000,1,4075983804,4352562006,62986173075,90669357832,7600472064,8,685.4
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Perfect,Realtime,3637252230,12552000,12552000,0,3486947156,3637252230,56155771939,80702478472,7595675648,8,706.8
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Perfect,Realtime,4352562006,11932000,11932000,0,4075983804,4352562006,62986173075,90669357832,7600472064,8,685.4
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-G,Realtime,3637252230,0,220000,1,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-G,Realtime,4352562006,0,249000,1,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineP,Realtime,3637252230,321606.544780364,220000,0.461847930819836,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineP,Realtime,4352562006,322000.503172566,249000,0.293174711536408,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineM,Realtime,3637252230,321606.544780364,220000,0.461847930819836,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineM,Realtime,4352562006,322000.503172566,249000,0.293174711536408,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Naive,Realtime,3637252230,309411.815359027,220000,0.406417342541032,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Naive,Realtime,4352562006,308814.999014334,249000,0.240220879575639,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-A,Realtime,3637252230,0,220000,1,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-A,Realtime,4352562006,0,249000,1,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Perfect,Realtime,3637252230,220000,220000,0,2564709,3637252230,59139695693,87811511,255795200,2,172.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:PROKKA,Perfect,Realtime,4352562006,249000,249000,0,2559762,4352562006,58032151881,88470958,284831744,2,184.9
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-G,Realtime,3637252230,0,216000,1,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-G,Realtime,4352562006,0,242000,1,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineP,Realtime,3637252230,64071.5015919245,216000,0.703372677815165,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineP,Realtime,4352562006,64071.5015919245,242000,0.73524172895899,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineM,Realtime,3637252230,72500,216000,0.664351851851852,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineM,Realtime,4352562006,72500,242000,0.700413223140496,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Naive,Realtime,3637252230,4352902.65612716,216000,19.1523271116998,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Naive,Realtime,4352562006,5088220.99177508,242000,20.025706577583,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-A,Realtime,3637252230,0,216000,1,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-A,Realtime,4352562006,0,242000,1,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Perfect,Realtime,3637252230,216000,216000,0,3486951250,3637252230,14994076293,4878601508,8470454272,8,319.2
local,BACASS-1,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Perfect,Realtime,4352562006,242000,242000,0,4075987898,4352562006,16176463119,5683739708,8481968128,8,333.3
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-G,Realtime,4605965334,0,94321,1,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-G,Realtime,4807293396,0,100370,1,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-G,Realtime,32978181418,0,665408,1,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-G,Realtime,41366257414,0,816536,1,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,FASTQC,OnlineP,Realtime,4605965334,100292.004473081,94321,0.0633051438500579,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,OnlineP,Realtime,4807293396,104675.79667091,100370,0.0428992395228702,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,OnlineP,Realtime,32978181418,718079.203478465,665408,0.0791562522218927,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,OnlineP,Realtime,41366257414,900724.293987819,816536,0.103104203596436,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,FASTQC,OnlineM,Realtime,4605965334,100292.004473081,94321,0.0633051438500579,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,OnlineM,Realtime,4807293396,104675.79667091,100370,0.0428992395228702,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,OnlineM,Realtime,32978181418,718079.203478465,665408,0.0791562522218927,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,OnlineM,Realtime,41366257414,900724.293987819,816536,0.103104203596436,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,FASTQC,Naive,Realtime,4605965334,225764.889059209,94321,1.39358031678215,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,Naive,Realtime,4807293396,235633.136926039,100370,1.3476450824553,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,Naive,Realtime,32978181418,1616450.60900696,665408,1.42926236084772,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,Naive,Realtime,41366257414,2027598.5246628,816536,1.4831710110305,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-A,Realtime,4605965334,0,94321,1,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-A,Realtime,4807293396,0,100370,1,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-A,Realtime,32978181418,0,665408,1,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,Lotaru-A,Realtime,41366257414,0,816536,1,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,FASTQC,Perfect,Realtime,4605965334,94321,94321,0,4605965334,4605965334,1223522331,1913179,1041981440,6,101.7
local,CHIPSEQ-0,chipseq,FASTQC,Perfect,Realtime,4807293396,100370,100370,0,4807293396,4807293396,1349577259,1914428,1040834560,6,101.9
local,CHIPSEQ-0,chipseq,FASTQC,Perfect,Realtime,32978181418,665408,665408,0,32978181418,32978181418,8727835755,1873845,1037496320,6,98.8
local,CHIPSEQ-0,chipseq,FASTQC,Perfect,Realtime,41366257414,816536,816536,0,41366257414,41366257414,11428312501,1875799,1033555968,6,99.5
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-G,Realtime,4807293396,0,683413,1,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-G,Realtime,4605965334,0,686830,1,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-G,Realtime,32978181418,0,696819,1,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-G,Realtime,41366257414,0,714038,1,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineP,Realtime,4807293396,763435.608027437,683413,0.117092604365789,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineP,Realtime,4605965334,1168606.65029133,686830,0.701449631337197,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineP,Realtime,32978181418,4158907.66595304,696819,4.96841886623792,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineP,Realtime,41366257414,6769002.06027523,714038,8.47989051041434,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineM,Realtime,4807293396,763435.608027437,683413,0.117092604365789,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineM,Realtime,4605965334,1168606.65029133,686830,0.701449631337197,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineM,Realtime,32978181418,4158907.66595304,696819,4.96841886623792,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,OnlineM,Realtime,41366257414,6769002.06027523,714038,8.47989051041434,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Naive,Realtime,4807293396,1995343.36749409,683413,1.91967429284209,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Naive,Realtime,4605965334,7809978.98568855,686830,10.3710510398331,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Naive,Realtime,32978181418,27794623.166328,696819,38.887866384711,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Naive,Realtime,41366257414,45238287.6921442,714038,62.3555744822324,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-A,Realtime,4807293396,0,683413,1,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-A,Realtime,4605965334,0,686830,1,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-A,Realtime,32978181418,0,696819,1,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Lotaru-A,Realtime,41366257414,0,714038,1,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Perfect,Realtime,4807293396,683413,683413,0,54336392,4807293396,2244874488,654215188,2295889920,8,667.9
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Perfect,Realtime,4605965334,686830,686830,0,212678222,4605965334,2331768175,771222125,2203193344,8,654.4
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Perfect,Realtime,32978181418,696819,696819,0,756892054,32978181418,2829374623,857012234,2229583872,8,640.2
local,CHIPSEQ-0,chipseq,PLOTPROFILE,Perfect,Realtime,41366257414,714038,714038,0,1231910945,41366257414,3248358513,867446106,2258796544,8,630.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-G,Realtime,4807293396,0,275099,1,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-G,Realtime,4605965334,0,251051,1,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-G,Realtime,32978181418,0,1766271,1,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-G,Realtime,41366257414,0,2210561,1,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineP,Realtime,4807293396,291115.434518407,275099,0.0582206206435028,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineP,Realtime,4605965334,278923.604017975,251051,0.111023672552489,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineP,Realtime,32978181418,1997060.88692572,1766271,0.130665049092536,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineP,Realtime,41366257414,2505017.89874048,2210561,0.133204602243718,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineM,Realtime,4807293396,291115.434518407,275099,0.0582206206435028,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineM,Realtime,4605965334,278923.604017975,251051,0.111023672552489,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineM,Realtime,32978181418,1997060.88692572,1766271,0.130665049092536,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,OnlineM,Realtime,41366257414,2505017.89874048,2210561,0.133204602243718,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Naive,Realtime,4807293396,468535.216457513,275099,0.70315128901782,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,Naive,Realtime,4605965334,448913.096620469,251051,0.788135066661632,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Naive,Realtime,32978181418,3214166.07979751,1766271,0.819746845075024,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,Naive,Realtime,41366257414,4031696.58578203,2210561,0.823834124361205,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-A,Realtime,4807293396,0,275099,1,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-A,Realtime,4605965334,0,251051,1,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-A,Realtime,32978181418,0,1766271,1,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,Lotaru-A,Realtime,41366257414,0,2210561,1,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Perfect,Realtime,4807293396,275099,275099,0,4807293396,4807293396,21996758276,20598738769,2954379264,8,496.9
local,CHIPSEQ-0,chipseq,TRIMGALORE,Perfect,Realtime,4605965334,251051,251051,0,4605965334,4605965334,21028041075,19757629066,2800607232,8,493.6
local,CHIPSEQ-0,chipseq,TRIMGALORE,Perfect,Realtime,32978181418,1766271,1766271,0,32978181418,32978181418,145981268204,137207358893,4295307264,8,519.3
local,CHIPSEQ-0,chipseq,TRIMGALORE,Perfect,Realtime,41366257414,2210561,2210561,0,41366257414,41366257414,181921454423,170445601675,4317204480,8,514.6
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-G,Realtime,4807293396,0,137328,1,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-G,Realtime,4605965334,0,149323,1,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-G,Realtime,32978181418,0,1195522,1,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-G,Realtime,41366257414,0,1676352,1,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineP,Realtime,4807293396,125340.836738345,137328,0.0872885592279436,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineP,Realtime,4605965334,115164.318624374,149323,0.228756999093413,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineP,Realtime,32978181418,803593.361973556,1195522,0.3278305527012,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineP,Realtime,41366257414,1026487.06634681,1676352,0.387666154634103,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineM,Realtime,4807293396,125340.836738345,137328,0.0872885592279436,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineM,Realtime,4605965334,115164.318624374,149323,0.228756999093413,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineM,Realtime,32978181418,803593.361973556,1195522,0.3278305527012,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,OnlineM,Realtime,41366257414,1026487.06634681,1676352,0.387666154634103,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,SORT_BAM,Naive,Realtime,4807293396,171573.837596488,137328,0.249372579492078,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,Naive,Realtime,4605965334,157643.626887675,149323,0.0557223394097003,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,Naive,Realtime,32978181418,1100005.39783126,1195522,0.0798953111433628,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,Naive,Realtime,41366257414,1405115.28245131,1676352,0.161801768094461,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-A,Realtime,4807293396,0,137328,1,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-A,Realtime,4605965334,0,149323,1,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-A,Realtime,32978181418,0,1195522,1,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,Lotaru-A,Realtime,41366257414,0,1676352,1,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,SORT_BAM,Perfect,Realtime,4807293396,137328,137328,0,1794924095,4807293396,6243004494,2172975309,5759115264,6,190.1
local,CHIPSEQ-0,chipseq,SORT_BAM,Perfect,Realtime,4605965334,149323,149323,0,1649192839,4605965334,6961489113,2545926436,5752778752,6,188.2
local,CHIPSEQ-0,chipseq,SORT_BAM,Perfect,Realtime,32978181418,1195522,1195522,0,11507734634,32978181418,47204491853,18970637465,5758885888,6,161.7
local,CHIPSEQ-0,chipseq,SORT_BAM,Perfect,Realtime,41366257414,1676352,1676352,0,14699649504,41366257414,63499509705,26024433289,5745467392,6,147.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-G,Realtime,4807293396,0,29075,1,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-G,Realtime,4605965334,0,76515,1,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-G,Realtime,32978181418,0,308422,1,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-G,Realtime,41366257414,0,512965,1,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineP,Realtime,4807293396,27605.234644257,29075,0.0505508290883218,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineP,Realtime,4605965334,69410.388783744,76515,0.0928525284748879,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineP,Realtime,32978181418,118910.497320813,308422,0.614455203192985,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineP,Realtime,41366257414,171701.865925897,512965,0.665275670024472,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineM,Realtime,4807293396,27605.234644257,29075,0.0505508290883218,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineM,Realtime,4605965334,69410.388783744,76515,0.0928525284748879,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineM,Realtime,32978181418,118910.497320813,308422,0.614455203192985,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,OnlineM,Realtime,41366257414,171701.865925897,512965,0.665275670024472,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Naive,Realtime,4807293396,25658.2742107381,29075,0.117514214591984,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Naive,Realtime,4605965334,30922.3436465532,76515,0.59586559960069,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Naive,Realtime,32978181418,52974.6530132949,308422,0.82823970724107,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Naive,Realtime,41366257414,76493.2194726225,512965,0.850880236521746,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-A,Realtime,4807293396,0,29075,1,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-A,Realtime,4605965334,0,76515,1,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-A,Realtime,32978181418,0,308422,1,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Lotaru-A,Realtime,41366257414,0,512965,1,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Perfect,Realtime,4807293396,29075,29075,0,3401072185,4807293396,3429599944,686168,906207232,6,129.1
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Perfect,Realtime,4605965334,76515,76515,0,4098838527,4605965334,4128955059,687971,1282600960,6,109.9
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Perfect,Realtime,32978181418,308422,308422,0,7021930524,32978181418,7052307813,699083,1226252288,6,99.8
local,CHIPSEQ-0,chipseq,PICARD_METRICS,Perfect,Realtime,41366257414,512965,512965,0,10139378781,41366257414,10169348621,709416,1223917568,6,97.6
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,Lotaru-G,Realtime,4807293396,0,158125,1,1184695023,4807293396,68819465130,15205265,1336102912,8,581
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,Lotaru-G,Realtime,32978181418,0,423448,1,10846093618,32978181418,131276932639,71572455,1578188800,8,596.2
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,OnlineP,Realtime,4807293396,194494.131152697,158125,0.230002410451836,1184695023,4807293396,68819465130,15205265,1336102912,8,581
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,OnlineP,Realtime,32978181418,1780628.35892721,423448,3.20506971086699,10846093618,32978181418,131276932639,71572455,1578188800,8,596.2
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,OnlineM,Realtime,4807293396,194494.131152697,158125,0.230002410451836,1184695023,4807293396,68819465130,15205265,1336102912,8,581
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,OnlineM,Realtime,32978181418,1780628.35892721,423448,3.20506971086699,10846093618,32978181418,131276932639,71572455,1578188800,8,596.2
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,Naive,Realtime,4807293396,731895.237836381,158125,3.62858648434075,1184695023,4807293396,68819465130,15205265,1336102912,8,581
local,CHIPSEQ-0,chipseq,PLOTFINGERPRINT,Naive,Realtime,32978181418,6700631.06033811,423448,14.8239761678839,10846093618,32978181418,131276932639,71572455,1578188800,8,596.2
